qid,template,gold_size,pool_k,model,retrieved_size,candidate_size,recall_at_5,recall_at_20,recall_at_100,ceiling_normalized_recall_at_100,ndcg_at_5,ndcg_at_20,ndcg_at_100,candidate_precision,candidate_recall,candidate_f1,candidate_jaccard
416,_ that are also both _ and _,10,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5,0.9,0.9,0.9,1.0,0.9305687780632227,0.9305687780632227,0.01,1.0,0.019801980198019802,0.01
416,_ that are also both _ and _,10,1000,exact_constraint_verifier,10,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
417,_ that are also both _ and _,10,1000,BM25,100,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
417,_ that are also both _ and _,10,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.2,0.3,1.0,1.0,0.5087403079104241,0.40350157154648025,0.7008421754827692,0.01,1.0,0.019801980198019802,0.01
417,_ that are also both _ and _,10,1000,exact_constraint_verifier,10,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
418,_ that are also both _ and _,7,1000,BM25,100,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
418,_ that are also both _ and _,7,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.7142857142857143,1.0,1.0,1.0,1.0,0.9878316351280038,0.9878316351280038,0.007,1.0,0.013902681231380339,0.007
418,_ that are also both _ and _,7,1000,exact_constraint_verifier,7,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
419,_ that are also both _ and _,11,1000,BM25,100,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
419,_ that are also both _ and _,11,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.45454545454545453,1.0,1.0,1.0,1.0,0.9928890850609795,0.9928890850609795,0.011,1.0,0.021760633036597428,0.011
419,_ that are also both _ and _,11,1000,exact_constraint_verifier,11,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
420,_ that are also both _ and _,10,1000,BM25,100,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
420,_ that are also both _ and _,10,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.2,0.4,1.0,1.0,0.5087403079104241,0.44427890330938574,0.701550406027792,0.01,1.0,0.019801980198019802,0.01
420,_ that are also both _ and _,10,1000,exact_constraint_verifier,10,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
421,_ that are also both _ and _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
421,_ that are also both _ and _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.6666666666666666,0.8333333333333334,1.0,1.0,0.830419897363192,0.8417771098923534,0.8959587473625675,0.006,1.0,0.011928429423459244,0.006
421,_ that are also both _ and _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
422,_ that are also both _ and _,8,1000,BM25,100,1000,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.008,1.0,0.015873015873015872,0.008
422,_ that are also both _ and _,8,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5,0.75,1.0,1.0,0.8687949224876582,0.8178341711089538,0.9290232563943807,0.008,1.0,0.015873015873015872,0.008
422,_ that are also both _ and _,8,1000,exact_constraint_verifier,8,1000,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.008,1.0,0.015873015873015872,0.008
423,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
423,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.4444444444444444,1.0,1.0,1.0,0.8539316501572937,0.9421088357995692,0.9421088357995692,0.009,1.0,0.017839444995044598,0.009
423,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
424,_ that are also both _ and _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
424,_ that are also both _ and _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8,1.0,1.0,1.0,0.8687949224876582,0.9578751927058925,0.9578751927058925,0.005,1.0,0.009950248756218907,0.005
424,_ that are also both _ and _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
425,_ that are also both _ and _,8,1000,BM25,100,1000,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.008,1.0,0.015873015873015872,0.008
425,_ that are also both _ and _,8,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.125,0.5,1.0,1.0,0.13120507751234178,0.28857455930115716,0.4719123816937933,0.008,1.0,0.015873015873015872,0.008
425,_ that are also both _ and _,8,1000,exact_constraint_verifier,8,1000,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.008,1.0,0.015873015873015872,0.008
426,_ that are also both _ and _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
426,_ that are also both _ and _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8,1.0,1.0,1.0,0.8687949224876582,0.9896062251871524,0.9896062251871524,0.005,1.0,0.009950248756218907,0.005
426,_ that are also both _ and _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
427,_ that are also both _ and _,7,1000,BM25,100,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
427,_ that are also both _ and _,7,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5714285714285714,0.8571428571428571,1.0,1.0,0.8687949224876582,0.8506031632502135,0.8964158854025954,0.007,1.0,0.013902681231380339,0.007
427,_ that are also both _ and _,7,1000,exact_constraint_verifier,7,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
428,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,0.9675642851846167,0.9675642851846167,0.009,1.0,0.017839444995044598,0.009
428,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5555555555555556,0.7777777777777778,1.0,1.0,1.0,0.8227001987077234,0.918249447096272,0.009,1.0,0.017839444995044598,0.009
428,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
429,_ that are also both _ and _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
429,_ that are also both _ and _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5,1.0,1.0,1.0,0.5855700749881525,0.800620212727172,0.800620212727172,0.004,1.0,0.00796812749003984,0.004
429,_ that are also both _ and _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
430,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
430,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.3333333333333333,0.7777777777777778,1.0,1.0,0.4912596920895758,0.6000491463359927,0.6886163530338175,0.009,1.0,0.017839444995044598,0.009
430,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
431,_ that are also both _ and _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
431,_ that are also both _ and _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.75,1.0,1.0,1.0,0.8318724637288826,0.9493885684853096,0.9493885684853096,0.004,1.0,0.00796812749003984,0.004
431,_ that are also both _ and _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
432,_ that are also both _ and _,4,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
432,_ that are also both _ and _,4,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.75,1.0,1.0,1.0,0.8318724637288826,0.9493885684853096,0.9493885684853096,0.004,1.0,0.00796812749003984,0.004
432,_ that are also both _ and _,4,1000,exact_constraint_verifier,4,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004,1.0,0.00796812749003984,0.004
433,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
433,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.4444444444444444,0.8888888888888888,1.0,1.0,0.8539316501572937,0.8785647532686324,0.9230354557206932,0.009,1.0,0.017839444995044598,0.009
433,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
434,_ that are also both _ and _,11,1000,BM25,100,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
434,_ that are also both _ and _,11,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.45454545454545453,0.8181818181818182,0.9090909090909091,0.9090909090909091,1.0,0.8523481638084274,0.8898893791626388,0.011,1.0,0.021760633036597428,0.011
434,_ that are also both _ and _,11,1000,exact_constraint_verifier,11,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
435,_ that are also both _ and _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
435,_ that are also both _ and _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5,1.0,1.0,1.0,0.6843515475204855,0.8753069266086579,0.8753069266086579,0.006,1.0,0.011928429423459244,0.006
435,_ that are also both _ and _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
436,_ that are also both _ and _,10,1000,BM25,100,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
436,_ that are also both _ and _,10,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.2,0.2,0.8,0.8,0.3156484524795145,0.20483424751859086,0.43421498050845797,0.01,1.0,0.019801980198019802,0.01
436,_ that are also both _ and _,10,1000,exact_constraint_verifier,10,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
437,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
437,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.3333333333333333,0.8888888888888888,1.0,1.0,0.7227265726449519,0.8221965420698848,0.8598163046085411,0.009,1.0,0.017839444995044598,0.009
437,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
438,_ that are also both _ and _,8,1000,BM25,100,1000,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.008,1.0,0.015873015873015872,0.008
438,_ that are also both _ and _,8,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.625,0.875,1.0,1.0,1.0,0.903222291229094,0.9490156949747126,0.008,1.0,0.015873015873015872,0.008
438,_ that are also both _ and _,8,1000,exact_constraint_verifier,8,1000,0.625,1.0,1.0,1.0,1.0,1.0,1.0,0.008,1.0,0.015873015873015872,0.008
439,_ that are also both _ and _,11,1000,BM25,100,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
439,_ that are also both _ and _,11,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
439,_ that are also both _ and _,11,1000,exact_constraint_verifier,11,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
440,_ that are also both _ and _,12,1000,BM25,100,1000,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.012,1.0,0.023715415019762848,0.012
440,_ that are also both _ and _,12,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.4166666666666667,1.0,1.0,1.0,1.0,0.9928267372969813,0.9928267372969813,0.012,1.0,0.023715415019762848,0.012
440,_ that are also both _ and _,12,1000,exact_constraint_verifier,12,1000,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.012,1.0,0.023715415019762848,0.012
441,_ that are also both _ and _,12,1000,BM25,100,1000,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.012,1.0,0.023715415019762848,0.012
441,_ that are also both _ and _,12,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.3333333333333333,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.8539316501572937,0.8140296436508538,0.8568561522140982,0.012,1.0,0.023715415019762848,0.012
441,_ that are also both _ and _,12,1000,exact_constraint_verifier,12,1000,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.012,1.0,0.023715415019762848,0.012
442,_ that are also both _ and _,5,1000,BM25,100,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
442,_ that are also both _ and _,5,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.6,1.0,1.0,1.0,0.639945385422766,0.8475674643581864,0.8475674643581864,0.005,1.0,0.009950248756218907,0.005
442,_ that are also both _ and _,5,1000,exact_constraint_verifier,5,1000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005,1.0,0.009950248756218907,0.005
443,_ that are also both _ and _,7,1000,BM25,100,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
443,_ that are also both _ and _,7,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.42857142857142855,1.0,1.0,1.0,0.7227265726449519,0.92457551758403,0.92457551758403,0.007,1.0,0.013902681231380339,0.007
443,_ that are also both _ and _,7,1000,exact_constraint_verifier,7,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
444,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
444,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,0.9971876401972103,0.9971876401972103,0.009,1.0,0.017839444995044598,0.009
444,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
445,_ that are also both _ and _,13,1000,BM25,100,1000,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,1.0,0.013,1.0,0.02566633761105627,0.013
445,_ that are also both _ and _,13,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.3076923076923077,0.9230769230769231,1.0,1.0,0.8687949224876582,0.8954936244751444,0.9335478181212107,0.013,1.0,0.02566633761105627,0.013
445,_ that are also both _ and _,13,1000,exact_constraint_verifier,13,1000,0.38461538461538464,1.0,1.0,1.0,1.0,1.0,1.0,0.013,1.0,0.02566633761105627,0.013
446,_ that are also both _ and _,11,1000,BM25,100,1000,0.36363636363636365,1.0,1.0,1.0,0.8687949224876582,0.9678600228025558,0.9678600228025558,0.011,1.0,0.021760633036597428,0.011
446,_ that are also both _ and _,11,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.36363636363636365,0.9090909090909091,1.0,1.0,0.830419897363192,0.8697003392672288,0.9059021738701288,0.011,1.0,0.021760633036597428,0.011
446,_ that are also both _ and _,11,1000,exact_constraint_verifier,11,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
447,_ that are also both _ and _,7,1000,BM25,100,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
447,_ that are also both _ and _,7,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5714285714285714,0.8571428571428571,1.0,1.0,0.8687949224876582,0.8450401735762787,0.8966899381002221,0.007,1.0,0.013902681231380339,0.007
447,_ that are also both _ and _,7,1000,exact_constraint_verifier,7,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
448,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,0.982218237675875,0.982218237675875,0.009,1.0,0.017839444995044598,0.009
448,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,0.9808217164781792,0.9808217164781792,0.009,1.0,0.017839444995044598,0.009
448,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
449,_ that are also both _ and _,11,1000,BM25,100,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
449,_ that are also both _ and _,11,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.45454545454545453,0.9090909090909091,1.0,1.0,1.0,0.942158047992705,0.9857681710125065,0.011,1.0,0.021760633036597428,0.011
449,_ that are also both _ and _,11,1000,exact_constraint_verifier,11,1000,0.45454545454545453,1.0,1.0,1.0,1.0,1.0,1.0,0.011,1.0,0.021760633036597428,0.011
450,_ that are also both _ and _,10,1000,BM25,100,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
450,_ that are also both _ and _,10,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
450,_ that are also both _ and _,10,1000,exact_constraint_verifier,10,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
451,_ that are also both _ and _,10,1000,BM25,100,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
451,_ that are also both _ and _,10,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
451,_ that are also both _ and _,10,1000,exact_constraint_verifier,10,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
452,_ that are also both _ and _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
452,_ that are also both _ and _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,0.9930783166417602,0.9930783166417602,0.006,1.0,0.011928429423459244,0.006
452,_ that are also both _ and _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
453,_ that are also both _ and _,7,1000,BM25,100,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
453,_ that are also both _ and _,7,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
453,_ that are also both _ and _,7,1000,exact_constraint_verifier,7,1000,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,0.007,1.0,0.013902681231380339,0.007
454,_ that are also both _ and _,10,1000,BM25,100,1000,0.3,1.0,1.0,1.0,0.6548086577531307,0.8740212203825669,0.8740212203825669,0.01,1.0,0.019801980198019802,0.01
454,_ that are also both _ and _,10,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.4,0.7,0.9,0.9,0.8687949224876582,0.7752387368046298,0.8548407529892683,0.01,1.0,0.019801980198019802,0.01
454,_ that are also both _ and _,10,1000,exact_constraint_verifier,10,1000,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.01,1.0,0.019801980198019802,0.01
455,_ that are also both _ and _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
455,_ that are also both _ and _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.6666666666666666,0.8333333333333334,1.0,1.0,0.7860137352654724,0.7738578104671746,0.8255142452952332,0.006,1.0,0.011928429423459244,0.006
455,_ that are also both _ and _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
456,_ that are also both _ and _,12,1000,BM25,100,1000,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.012,1.0,0.023715415019762848,0.012
456,_ that are also both _ and _,12,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.25,0.75,0.9166666666666666,0.9166666666666666,0.6548086577531307,0.7102978954599838,0.7742084311925133,0.012,1.0,0.023715415019762848,0.012
456,_ that are also both _ and _,12,1000,exact_constraint_verifier,12,1000,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.012,1.0,0.023715415019762848,0.012
457,_ that are also both _ and _,6,1000,BM25,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
457,_ that are also both _ and _,6,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.8333333333333334,1.0,1.0,1.0,1.0,0.9930783166417602,0.9930783166417602,0.006,1.0,0.011928429423459244,0.006
457,_ that are also both _ and _,6,1000,exact_constraint_verifier,6,1000,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.006,1.0,0.011928429423459244,0.006
458,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,0.8888888888888888,1.0,1.0,1.0,0.9164600207232891,0.9648434025541834,0.009,1.0,0.017839444995044598,0.009
458,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.3333333333333333,0.8888888888888888,1.0,1.0,0.6843515475204855,0.8310314019154192,0.8677034588638013,0.009,1.0,0.017839444995044598,0.009
458,_ that are also both _ and _,9,1000,exact_constraint_verifier,9,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
459,_ that are also both _ and _,17,1000,BM25,100,1000,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,1.0,0.017,1.0,0.033431661750245825,0.017
459,_ that are also both _ and _,17,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.17647058823529413,0.5882352941176471,0.9411764705882353,0.9411764705882353,0.6992148198508501,0.6452021627526409,0.8178421702484858,0.017,1.0,0.033431661750245825,0.017
459,_ that are also both _ and _,17,1000,exact_constraint_verifier,17,1000,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,1.0,0.017,1.0,0.033431661750245825,0.017
460,_ that are also both _ and _,9,1000,BM25,100,1000,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,0.009,1.0,0.017839444995044598,0.009
460,_ that are also both _ and _,9,1000,Qwen/Qwen3-Reranker-4B,100,1000,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6992148198508501,0.8102550035874393,0.8102550035874393,0.009,1.0,0.017839444995044598,0.009
